No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,AQI_Category
191,2013,3,8,22,94.0,135.0,38.0,75.0,1399.0,107.0,4.7,996.0,-3.6,0.0,W,3.0,Huairou,2013-03-08 22:00:00,Sangat Buruk
192,2013,3,8,23,98.0,127.0,29.0,65.0,1399.0,107.0,4.5,994.2,-4.5,0.0,W,3.1,Huairou,2013-03-08 23:00:00,Sangat Buruk
193,2013,3,9,0,88.0,97.0,29.0,55.0,1300.0,107.0,4.7,992.6,-4.6,0.0,W,3.1,Huairou,2013-03-09 00:00:00,Sangat Buruk
194,2013,3,9,1,78.0,79.0,24.0,42.0,1200.0,107.0,3.6,991.5,-4.1,0.0,SSW,1.2,Huairou,2013-03-09 01:00:00,Sangat Buruk
195,2013,3,9,2,51.0,72.0,,31.0,1000.0,107.0,2.6,990.7,-4.0,0.0,SW,1.9,Huairou,2013-03-09 02:00:00,Buruk
196,2013,3,9,3,78.0,81.0,25.0,31.0,,107.0,2.5,989.6,-4.1,0.0,W,1.9,Huairou,2013-03-09 03:00:00,Sangat Buruk
198,2013,3,9,5,80.0,84.0,22.0,27.0,1100.0,107.0,0.4,989.1,-4.3,0.0,NW,0.8,Huairou,2013-03-09 05:00:00,Sangat Buruk
199,2013,3,9,6,96.0,122.0,24.0,71.0,1700.0,107.0,0.3,989.3,-4.0,0.0,WNW,1.5,Huairou,2013-03-09 06:00:00,Sangat Buruk
200,2013,3,9,7,116.0,151.0,39.0,92.0,2100.0,107.0,2.2,990.3,-3.1,0.0,W,1.2,Huairou,2013-03-09 07:00:00,Sangat Buruk
201,2013,3,9,8,118.0,163.0,50.0,87.0,2200.0,107.0,7.1,991.6,-3.8,0.0,NE,3.3,Huairou,2013-03-09 08:00:00,Sangat Buruk
202,2013,3,9,9,125.0,182.0,78.0,81.0,2000.0,107.0,15.7,993.0,-2.8,0.0,NW,4.2,Huairou,2013-03-09 09:00:00,Sangat Buruk
203,2013,3,9,10,126.0,213.0,133.0,64.0,1500.0,107.0,16.6,996.0,-9.4,0.0,WNW,7.8,Huairou,2013-03-09 10:00:00,Sangat Buruk
204,2013,3,9,11,50.0,349.0,51.0,26.0,400.0,107.0,13.4,998.8,-12.0,0.0,N,9.6,Huairou,2013-03-09 11:00:00,Buruk
205,2013,3,9,12,18.0,308.0,10.0,12.0,200.0,107.0,10.1,1001.2,-17.2,0.0,NNE,12.9,Huairou,2013-03-09 12:00:00,Sedang
206,2013,3,9,13,21.0,251.0,6.0,9.0,100.0,107.0,9.1,1003.5,-19.9,0.0,NW,10.1,Huairou,2013-03-09 13:00:00,Sedang
207,2013,3,9,14,27.0,490.0,4.0,7.0,200.0,99.0,9.0,1005.0,-20.0,0.0,N,6.1,Huairou,2013-03-09 14:00:00,Sedang
208,2013,3,9,15,12.0,208.0,5.0,7.0,200.0,99.0,9.6,1006.5,-19.5,0.0,NNW,9.0,Huairou,2013-03-09 15:00:00,Sehat
209,2013,3,9,16,10.0,105.0,6.0,7.0,200.0,99.0,9.7,1007.4,-20.5,0.0,NNW,2.8,Huairou,2013-03-09 16:00:00,Sehat
210,2013,3,9,17,12.0,81.0,12.0,8.0,200.0,95.0,8.3,1009.7,-19.5,0.0,WNW,3.5,Huairou,2013-03-09 17:00:00,Sehat
211,2013,3,9,18,7.0,42.0,8.0,9.0,200.0,95.0,6.9,1012.4,-18.8,0.0,NNW,2.4,Huairou,2013-03-09 18:00:00,Sehat
212,2013,3,9,19,6.0,44.0,9.0,13.0,300.0,95.0,6.0,1014.5,-19.6,0.0,N,4.5,Huairou,2013-03-09 19:00:00,Sehat
213,2013,3,9,20,12.0,51.0,20.0,21.0,300.0,95.0,4.2,1016.4,-18.1,0.0,NNE,2.6,Huairou,2013-03-09 20:00:00,Sehat
214,2013,3,9,21,16.0,67.0,47.0,28.0,400.0,95.0,3.1,1017.8,-17.7,0.0,NW,0.7,Huairou,2013-03-09 21:00:00,Sedang
215,2013,3,9,22,11.0,67.0,29.0,21.0,300.0,95.0,2.0,1017.8,-17.5,0.0,N,1.8,Huairou,2013-03-09 22:00:00,Sehat
216,2013,3,9,23,16.0,39.0,26.0,20.0,400.0,95.0,0.0,1018.0,-16.8,0.0,SW,1.0,Huairou,2013-03-09 23:00:00,Sedang
217,2013,3,10,0,11.0,33.0,17.0,18.0,300.0,95.0,-0.9,1018.0,-15.9,0.0,NNE,1.5,Huairou,2013-03-10 00:00:00,Sehat
218,2013,3,10,1,22.0,42.0,27.0,24.0,600.0,95.0,-1.0,1017.8,-15.6,0.0,ENE,1.4,Huairou,2013-03-10 01:00:00,Sedang
219,2013,3,10,2,30.0,39.0,28.0,33.0,800.0,95.0,-2.5,1017.9,-14.6,0.0,NW,0.6,Huairou,2013-03-10 02:00:00,Sedang
220,2013,3,10,3,24.0,34.0,24.0,28.0,500.0,95.0,-3.7,1018.2,-13.9,0.0,WNW,1.5,Huairou,2013-03-10 03:00:00,Sedang
221,2013,3,10,4,16.0,24.0,19.0,24.0,600.0,95.0,-3.8,1018.8,-14.0,0.0,W,0.9,Huairou,2013-03-10 04:00:00,Sedang
222,2013,3,10,5,12.0,31.0,16.0,24.0,500.0,95.0,-4.5,1018.8,-13.4,0.0,NW,0.5,Huairou,2013-03-10 05:00:00,Sehat
223,2013,3,10,6,24.0,47.0,13.0,36.0,800.0,95.0,-4.8,1019.2,-12.5,0.0,SW,0.7,Huairou,2013-03-10 06:00:00,Sedang
224,2013,3,10,7,22.0,36.0,15.0,52.0,1200.0,95.0,-0.6,1020.0,-12.6,0.0,ESE,1.0,Huairou,2013-03-10 07:00:00,Sedang
225,2013,3,10,8,30.0,52.0,45.0,57.0,800.0,95.0,3.0,1020.2,-13.8,0.0,E,1.8,Huairou,2013-03-10 08:00:00,Sedang
226,2013,3,10,9,57.0,84.0,86.0,63.0,900.0,95.0,4.9,1019.9,-13.0,0.0,ESE,1.7,Huairou,2013-03-10 09:00:00,Sangat Buruk
227,2013,3,10,10,71.0,94.0,79.0,59.0,1000.0,95.0,8.2,1019.1,-13.5,0.0,SSE,1.5,Huairou,2013-03-10 10:00:00,Sangat Buruk
228,2013,3,10,11,66.0,105.0,53.0,61.0,900.0,95.0,10.1,1018.3,-17.2,0.0,SSW,2.6,Huairou,2013-03-10 11:00:00,Sangat Buruk
229,2013,3,10,12,49.0,58.0,34.0,52.0,700.0,95.0,11.2,1017.4,-16.3,0.0,S,2.9,Huairou,2013-03-10 12:00:00,Buruk
230,2013,3,10,13,27.0,44.0,26.0,38.0,600.0,95.0,11.7,1016.3,-15.9,0.0,SSW,2.1,Huairou,2013-03-10 13:00:00,Sedang
231,2013,3,10,14,33.0,44.0,24.0,32.0,600.0,92.0,12.6,1015.3,-17.2,0.0,SSE,3.8,Huairou,2013-03-10 14:00:00,Sedang
232,2013,3,10,15,40.0,42.0,24.0,30.0,500.0,92.0,12.2,1014.9,-16.4,0.0,SSW,2.9,Huairou,2013-03-10 15:00:00,Buruk
233,2013,3,10,16,34.0,51.0,21.0,32.0,500.0,91.0,10.8,1014.8,-15.7,0.0,S,4.1,Huairou,2013-03-10 16:00:00,Sedang
234,2013,3,10,17,34.0,88.0,26.0,40.0,500.0,89.0,8.9,1014.9,-14.9,0.0,SSW,2.2,Huairou,2013-03-10 17:00:00,Sedang
235,2013,3,10,18,45.0,112.0,25.0,44.0,400.0,84.0,7.7,1015.5,-13.9,0.0,SW,1.8,Huairou,2013-03-10 18:00:00,Buruk
236,2013,3,10,19,49.0,102.0,38.0,52.0,600.0,79.0,4.9,1016.0,-12.6,0.0,WNW,1.0,Huairou,2013-03-10 19:00:00,Buruk
237,2013,3,10,20,73.0,118.0,42.0,71.0,900.0,79.0,2.5,1016.2,-12.2,0.0,WNW,1.5,Huairou,2013-03-10 20:00:00,Sangat Buruk
238,2013,3,10,21,101.0,142.0,39.0,104.0,1500.0,79.0,1.6,1016.3,-12.2,0.0,NW,1.3,Huairou,2013-03-10 21:00:00,Sangat Buruk
239,2013,3,10,22,88.0,122.0,27.0,76.0,1300.0,79.0,0.7,1016.0,-11.4,0.0,NNW,1.2,Huairou,2013-03-10 22:00:00,Sangat Buruk
240,2013,3,10,23,89.0,110.0,26.0,68.0,1300.0,79.0,0.4,1016.0,-10.7,0.0,WNW,1.3,Huairou,2013-03-10 23:00:00,Sangat Buruk
241,2013,3,11,0,95.0,111.0,22.0,59.0,1300.0,79.0,-0.4,1015.5,-10.1,0.0,WNW,1.5,Huairou,2013-03-11 00:00:00,Sangat Buruk
242,2013,3,11,1,78.0,85.0,18.0,42.0,1000.0,79.0,-0.5,1015.3,-10.4,0.0,WNW,1.1,Huairou,2013-03-11 01:00:00,Sangat Buruk
243,2013,3,11,2,69.0,77.0,17.0,35.0,800.0,79.0,-1.1,1014.6,-10.2,0.0,W,1.4,Huairou,2013-03-11 02:00:00,Sangat Buruk
244,2013,3,11,3,70.0,72.0,15.0,33.0,800.0,79.0,-1.6,1014.2,-9.9,0.0,NW,1.6,Huairou,2013-03-11 03:00:00,Sangat Buruk
245,2013,3,11,4,66.0,72.0,14.0,31.0,700.0,79.0,-2.0,1014.0,-10.1,0.0,WNW,2.0,Huairou,2013-03-11 04:00:00,Sangat Buruk
246,2013,3,11,5,70.0,75.0,11.0,32.0,800.0,79.0,-2.0,1014.0,-10.1,0.0,WNW,2.0,Huairou,2013-03-11 05:00:00,Sangat Buruk
247,2013,3,11,6,73.0,82.0,10.0,36.0,800.0,79.0,-2.6,1014.1,-9.5,0.0,NW,1.5,Huairou,2013-03-11 06:00:00,Sangat Buruk
248,2013,3,11,7,73.0,83.0,11.0,42.0,800.0,79.0,-0.9,1014.6,-8.1,0.0,W,1.0,Huairou,2013-03-11 07:00:00,Sangat Buruk
249,2013,3,11,8,94.0,106.0,16.0,50.0,1100.0,79.0,3.9,1014.3,-9.5,0.0,ESE,1.0,Huairou,2013-03-11 08:00:00,Sangat Buruk
250,2013,3,11,9,99.0,140.0,30.0,50.0,1100.0,79.0,5.9,1013.8,-9.6,0.0,E,1.8,Huairou,2013-03-11 09:00:00,Sangat Buruk
251,2013,3,11,10,118.0,136.0,91.0,68.0,1399.0,79.0,6.9,1013.2,-9.5,0.0,E,2.4,Huairou,2013-03-11 10:00:00,Sangat Buruk
252,2013,3,11,11,119.0,135.0,113.0,66.0,1300.0,79.0,8.4,1012.0,-9.6,0.0,SE,2.4,Huairou,2013-03-11 11:00:00,Sangat Buruk
253,2013,3,11,12,128.0,133.0,122.0,67.0,1200.0,79.0,9.1,1010.6,-9.4,0.0,NE,1.4,Huairou,2013-03-11 12:00:00,Sangat Buruk
254,2013,3,11,13,123.0,131.0,144.0,72.0,1200.0,79.0,10.0,1009.4,-9.2,0.0,SE,1.6,Huairou,2013-03-11 13:00:00,Sangat Buruk
255,2013,3,11,14,130.0,141.0,160.0,82.0,1300.0,79.0,10.6,1008.2,-9.2,0.0,S,1.6,Huairou,2013-03-11 14:00:00,Sangat Buruk
256,2013,3,11,15,139.0,157.0,159.0,94.0,1300.0,79.0,10.2,1007.2,-9.0,0.0,WNW,1.3,Huairou,2013-03-11 15:00:00,Sangat Buruk
257,2013,3,11,16,139.0,164.0,150.0,92.0,1300.0,77.0,9.9,1006.3,-8.7,0.0,NW,1.7,Huairou,2013-03-11 16:00:00,Sangat Buruk
258,2013,3,11,17,139.0,174.0,139.0,98.0,1300.0,71.0,8.7,1006.8,-8.4,0.0,W,0.8,Huairou,2013-03-11 17:00:00,Sangat Buruk
259,2013,3,11,18,140.0,211.0,109.0,109.0,1300.0,56.0,7.8,1007.0,-7.5,0.0,NW,1.0,Huairou,2013-03-11 18:00:00,Sangat Buruk
260,2013,3,11,19,153.0,218.0,95.0,119.0,1500.0,47.0,7.2,1007.5,-6.5,0.0,NW,1.3,Huairou,2013-03-11 19:00:00,Sangat Buruk
261,2013,3,11,20,165.0,199.0,82.0,116.0,1899.0,47.0,7.0,1007.4,-6.7,0.0,NE,1.0,Huairou,2013-03-11 20:00:00,Sangat Buruk
262,2013,3,11,21,208.0,246.0,80.0,118.0,2799.0,47.0,7.5,1007.1,-5.3,0.0,NE,0.5,Huairou,2013-03-11 21:00:00,Sangat Buruk
263,2013,3,11,22,199.0,238.0,77.0,119.0,2299.0,47.0,7.5,1006.7,-4.6,0.0,E,0.7,Huairou,2013-03-11 22:00:00,Sangat Buruk
264,2013,3,11,23,182.0,219.0,67.0,107.0,1800.0,47.0,7.6,1005.7,-4.2,0.0,NNW,0.9,Huairou,2013-03-11 23:00:00,Sangat Buruk
265,2013,3,12,0,169.0,204.0,54.0,100.0,1800.0,47.0,6.1,1004.8,-3.6,0.0,WNW,1.6,Huairou,2013-03-12 00:00:00,Sangat Buruk
266,2013,3,12,1,161.0,182.0,51.0,96.0,1800.0,47.0,5.8,1004.2,-4.1,0.0,W,1.7,Huairou,2013-03-12 01:00:00,Sangat Buruk
267,2013,3,12,2,151.0,171.0,45.0,90.0,1700.0,47.0,5.8,1003.2,-4.1,0.0,W,1.1,Huairou,2013-03-12 02:00:00,Sangat Buruk
268,2013,3,12,3,136.0,150.0,49.0,90.0,1500.0,47.0,5.7,1003.1,-3.7,0.0,WNW,1.1,Huairou,2013-03-12 03:00:00,Sangat Buruk
269,2013,3,12,4,131.0,149.0,53.0,91.0,1399.0,47.0,5.1,1003.3,-1.8,0.0,SSE,1.8,Huairou,2013-03-12 04:00:00,Sangat Buruk
270,2013,3,12,5,127.0,144.0,40.0,90.0,1399.0,47.0,4.6,1003.4,-0.6,0.0,ESE,2.3,Huairou,2013-03-12 05:00:00,Sangat Buruk
271,2013,3,12,6,116.0,135.0,56.0,103.0,1300.0,47.0,3.4,1003.4,2.8,0.0,WNW,1.8,Huairou,2013-03-12 06:00:00,Sangat Buruk
272,2013,3,12,7,99.0,109.0,22.0,99.0,1200.0,47.0,2.4,1003.8,2.4,0.8,WNW,1.0,Huairou,2013-03-12 07:00:00,Sangat Buruk
273,2013,3,12,8,80.0,83.0,14.0,96.0,1200.0,47.0,2.3,1004.0,2.3,0.3,WNW,0.1,Huairou,2013-03-12 08:00:00,Sangat Buruk
274,2013,3,12,9,82.0,87.0,9.0,94.0,1300.0,47.0,2.6,1003.5,2.6,0.3,ENE,1.6,Huairou,2013-03-12 09:00:00,Sangat Buruk
275,2013,3,12,10,110.0,87.0,11.0,99.0,1300.0,47.0,2.8,1004.0,2.8,0.0,NNE,1.4,Huairou,2013-03-12 10:00:00,Sangat Buruk
276,2013,3,12,11,109.0,87.0,13.0,98.0,1399.0,47.0,3.8,1003.7,2.8,0.0,ENE,0.8,Huairou,2013-03-12 11:00:00,Sangat Buruk
277,2013,3,12,12,118.0,79.0,16.0,85.0,1200.0,47.0,4.5,1003.3,3.0,0.0,ENE,0.0,Huairou,2013-03-12 12:00:00,Sangat Buruk
278,2013,3,12,13,112.0,71.0,21.0,78.0,1100.0,47.0,5.9,1003.8,2.5,0.0,NW,0.6,Huairou,2013-03-12 13:00:00,Sangat Buruk
279,2013,3,12,14,117.0,78.0,17.0,72.0,1100.0,47.0,6.3,1004.3,2.9,0.0,W,0.7,Huairou,2013-03-12 14:00:00,Sangat Buruk
280,2013,3,12,15,110.0,65.0,19.0,67.0,1000.0,47.0,7.0,1004.0,3.1,0.0,ESE,1.0,Huairou,2013-03-12 15:00:00,Sangat Buruk
281,2013,3,12,16,112.0,73.0,22.0,68.0,1000.0,39.0,7.1,1004.9,3.3,0.0,ENE,1.1,Huairou,2013-03-12 16:00:00,Sangat Buruk
282,2013,3,12,17,101.0,120.0,40.0,99.0,1300.0,22.0,6.7,1006.5,3.1,0.0,ESE,0.6,Huairou,2013-03-12 17:00:00,Sangat Buruk
283,2013,3,12,18,118.0,125.0,28.0,96.0,1300.0,16.0,6.5,1007.9,2.2,0.0,NE,2.4,Huairou,2013-03-12 18:00:00,Sangat Buruk
284,2013,3,12,19,137.0,125.0,25.0,89.0,1399.0,16.0,5.2,1009.4,1.3,0.0,NNE,2.4,Huairou,2013-03-12 19:00:00,Sangat Buruk
285,2013,3,12,20,66.0,42.0,22.0,53.0,700.0,28.0,5.3,1011.1,-4.3,0.0,NE,3.0,Huairou,2013-03-12 20:00:00,Sangat Buruk
286,2013,3,12,21,37.0,25.0,22.0,45.0,500.0,31.0,4.6,1012.7,-8.2,0.0,N,3.2,Huairou,2013-03-12 21:00:00,Buruk
287,2013,3,12,22,46.0,60.0,19.0,42.0,800.0,31.0,4.9,1013.8,-11.7,0.0,NNE,4.7,Huairou,2013-03-12 22:00:00,Buruk
288,2013,3,12,23,12.0,61.0,48.0,22.0,300.0,70.0,4.1,1014.5,-12.0,0.0,NE,3.1,Huairou,2013-03-12 23:00:00,Sehat
289,2013,3,13,0,3.0,6.0,17.0,9.0,200.0,82.0,3.1,1015.5,-12.4,0.0,N,2.4,Huairou,2013-03-13 00:00:00,Sehat
290,2013,3,13,1,3.0,6.0,14.0,11.0,300.0,82.0,2.2,1015.9,-12.1,0.0,NNE,3.3,Huairou,2013-03-13 01:00:00,Sehat
291,2013,3,13,2,3.0,6.0,14.0,11.0,200.0,82.0,0.8,1015.9,-12.3,0.0,ENE,2.0,Huairou,2013-03-13 02:00:00,Sehat
292,2013,3,13,3,3.0,6.0,20.0,16.0,,82.0,-0.6,1016.6,-12.0,0.0,NE,1.3,Huairou,2013-03-13 03:00:00,Sehat
293,2013,3,13,4,3.0,6.0,20.0,17.0,200.0,82.0,-2.3,1017.6,-8.8,0.0,NW,1.5,Huairou,2013-03-13 04:00:00,Sehat
294,2013,3,13,5,13.0,16.0,21.0,21.0,300.0,82.0,-3.6,1018.4,-8.3,0.0,WNW,0.6,Huairou,2013-03-13 05:00:00,Sedang
295,2013,3,13,6,11.0,15.0,18.0,30.0,400.0,82.0,-3.1,1019.3,-9.2,0.0,NNW,2.5,Huairou,2013-03-13 06:00:00,Sehat
296,2013,3,13,7,3.0,12.0,17.0,34.0,500.0,82.0,0.8,1020.6,-12.6,0.0,NE,4.5,Huairou,2013-03-13 07:00:00,Sehat
297,2013,3,13,8,17.0,20.0,23.0,32.0,500.0,82.0,2.5,1021.6,-19.5,0.0,NE,6.8,Huairou,2013-03-13 08:00:00,Sedang
298,2013,3,13,9,7.0,14.0,27.0,21.0,300.0,82.0,3.6,1022.2,-19.2,0.0,NE,5.8,Huairou,2013-03-13 09:00:00,Sehat
299,2013,3,13,10,3.0,6.0,19.0,15.0,200.0,82.0,4.5,1022.2,-17.2,0.0,ENE,5.5,Huairou,2013-03-13 10:00:00,Sehat
300,2013,3,13,11,8.0,10.0,13.0,10.0,200.0,82.0,5.6,1021.8,-16.9,0.0,E,5.0,Huairou,2013-03-13 11:00:00,Sehat
301,2013,3,13,12,3.0,6.0,11.0,8.0,100.0,84.0,6.4,1020.7,-16.9,0.0,SE,2.0,Huairou,2013-03-13 12:00:00,Sehat
302,2013,3,13,13,3.0,6.0,10.0,7.0,100.0,88.0,7.4,1019.6,-16.1,0.0,ESE,3.1,Huairou,2013-03-13 13:00:00,Sehat
303,2013,3,13,14,3.0,6.0,13.0,9.0,200.0,88.0,7.7,1018.9,-15.9,0.0,ESE,3.6,Huairou,2013-03-13 14:00:00,Sehat
304,2013,3,13,15,3.0,6.0,13.0,9.0,,88.0,7.4,1018.8,-16.8,0.0,SSE,1.6,Huairou,2013-03-13 15:00:00,Sehat
305,2013,3,13,16,3.0,10.0,15.0,10.0,200.0,89.0,7.1,1018.8,-15.7,0.0,ESE,2.7,Huairou,2013-03-13 16:00:00,Sehat
306,2013,3,13,17,3.0,8.0,12.0,10.0,200.0,90.0,6.4,1019.3,-15.0,0.0,SW,1.2,Huairou,2013-03-13 17:00:00,Sehat
307,2013,3,13,18,11.0,20.0,17.0,16.0,200.0,90.0,2.7,1020.0,-12.4,0.0,WNW,1.5,Huairou,2013-03-13 18:00:00,Sehat
308,2013,3,13,19,17.0,59.0,10.0,28.0,300.0,90.0,1.0,1020.5,-11.4,0.0,WNW,1.8,Huairou,2013-03-13 19:00:00,Sedang
309,2013,3,13,20,39.0,58.0,12.0,54.0,800.0,90.0,0.4,1020.9,-11.3,0.0,WNW,2.4,Huairou,2013-03-13 20:00:00,Buruk
310,2013,3,13,21,39.0,43.0,10.0,35.0,700.0,90.0,-0.3,1021.1,-10.8,0.0,WNW,2.1,Huairou,2013-03-13 21:00:00,Buruk
311,2013,3,13,22,33.0,28.0,8.0,27.0,500.0,90.0,-1.5,1021.5,-10.6,0.0,SE,2.1,Huairou,2013-03-13 22:00:00,Sedang
312,2013,3,13,23,20.0,22.0,8.0,22.0,500.0,90.0,0.5,1021.8,-6.8,0.0,ESE,0.6,Huairou,2013-03-13 23:00:00,Sedang
313,2013,3,14,0,55.0,100.0,22.0,71.0,1100.0,90.0,-0.1,1022.2,-5.3,0.0,SSE,0.9,Huairou,2013-03-14 00:00:00,Buruk
314,2013,3,14,1,65.0,100.0,14.0,75.0,1300.0,90.0,-0.9,1022.3,-5.3,0.0,ENE,0.7,Huairou,2013-03-14 01:00:00,Sangat Buruk
315,2013,3,14,2,63.0,81.0,16.0,73.0,1300.0,90.0,-2.0,1021.7,-5.0,0.0,W,0.8,Huairou,2013-03-14 02:00:00,Sangat Buruk
316,2013,3,14,3,60.0,69.0,16.0,72.0,1300.0,90.0,-2.2,1021.3,-5.4,0.0,SW,0.8,Huairou,2013-03-14 03:00:00,Sangat Buruk
317,2013,3,14,4,66.0,66.0,14.0,65.0,1300.0,90.0,-2.8,1021.1,-5.4,0.0,W,1.5,Huairou,2013-03-14 04:00:00,Sangat Buruk
318,2013,3,14,5,71.0,74.0,11.0,63.0,1399.0,90.0,-3.0,1021.3,-5.6,0.0,WNW,2.4,Huairou,2013-03-14 05:00:00,Sangat Buruk
319,2013,3,14,6,56.0,66.0,8.0,57.0,1399.0,90.0,-3.2,1021.5,-5.7,0.0,W,1.4,Huairou,2013-03-14 06:00:00,Sangat Buruk
320,2013,3,14,7,53.0,67.0,8.0,56.0,1399.0,90.0,-2.0,1021.7,-5.2,0.0,NW,0.9,Huairou,2013-03-14 07:00:00,Buruk
321,2013,3,14,8,73.0,75.0,11.0,55.0,1500.0,90.0,1.5,1021.6,-5.7,0.0,SSE,1.3,Huairou,2013-03-14 08:00:00,Sangat Buruk
322,2013,3,14,9,66.0,81.0,24.0,54.0,1399.0,90.0,2.5,1021.2,-6.1,0.0,SSE,1.6,Huairou,2013-03-14 09:00:00,Sangat Buruk
323,2013,3,14,10,67.0,77.0,48.0,51.0,1100.0,90.0,3.8,1020.2,-5.7,0.0,SW,1.8,Huairou,2013-03-14 10:00:00,Sangat Buruk
324,2013,3,14,11,97.0,107.0,68.0,55.0,1300.0,90.0,5.0,1019.2,-5.7,0.0,S,2.4,Huairou,2013-03-14 11:00:00,Sangat Buruk
325,2013,3,14,12,110.0,111.0,61.0,55.0,1300.0,90.0,6.1,1018.2,-5.3,0.0,SSW,2.9,Huairou,2013-03-14 12:00:00,Sangat Buruk
326,2013,3,14,13,118.0,125.0,58.0,58.0,1200.0,90.0,7.0,1017.4,-4.4,0.0,SW,2.9,Huairou,2013-03-14 13:00:00,Sangat Buruk
327,2013,3,14,14,136.0,154.0,55.0,72.0,1300.0,90.0,7.5,1016.4,-4.3,0.0,SSW,2.4,Huairou,2013-03-14 14:00:00,Sangat Buruk
328,2013,3,14,15,148.0,154.0,57.0,85.0,1399.0,90.0,8.0,1015.7,-4.8,0.0,SSW,1.5,Huairou,2013-03-14 15:00:00,Sangat Buruk
329,2013,3,14,16,152.0,158.0,57.0,95.0,1500.0,90.0,7.9,1015.1,-4.6,0.0,WSW,0.8,Huairou,2013-03-14 16:00:00,Sangat Buruk
330,2013,3,14,17,134.0,156.0,61.0,101.0,1399.0,85.0,6.5,1015.1,-4.9,0.0,WSW,0.0,Huairou,2013-03-14 17:00:00,Sangat Buruk
331,2013,3,14,18,159.0,182.0,52.0,113.0,1500.0,64.0,3.7,1015.2,-4.0,0.0,WNW,1.4,Huairou,2013-03-14 18:00:00,Sangat Buruk
332,2013,3,14,19,167.0,196.0,38.0,124.0,1700.0,45.0,2.3,1015.5,-4.0,0.0,WNW,1.5,Huairou,2013-03-14 19:00:00,Sangat Buruk
333,2013,3,14,20,180.0,188.0,26.0,117.0,2100.0,45.0,1.4,1015.8,-4.3,0.0,WNW,1.9,Huairou,2013-03-14 20:00:00,Sangat Buruk
334,2013,3,14,21,169.0,180.0,20.0,109.0,2100.0,45.0,0.6,1015.7,-3.9,0.0,WNW,1.7,Huairou,2013-03-14 21:00:00,Sangat Buruk
335,2013,3,14,22,167.0,168.0,18.0,103.0,2000.0,45.0,0.1,1015.3,-4.2,0.0,WNW,2.0,Huairou,2013-03-14 22:00:00,Sangat Buruk
336,2013,3,14,23,160.0,164.0,16.0,98.0,2000.0,43.0,0.2,1014.9,-4.1,0.0,WNW,2.0,Huairou,2013-03-14 23:00:00,Sangat Buruk
337,2013,3,15,0,170.0,144.0,11.0,81.0,1800.0,43.0,-0.1,1014.6,-4.4,0.0,WNW,1.1,Huairou,2013-03-15 00:00:00,Sangat Buruk
338,2013,3,15,1,171.0,144.0,11.0,81.0,,43.0,-0.8,1014.3,-4.2,0.0,SE,0.5,Huairou,2013-03-15 01:00:00,Sangat Buruk
339,2013,3,15,2,156.0,124.0,13.0,68.0,1399.0,43.0,-1.5,1013.5,-4.0,0.0,WNW,0.6,Huairou,2013-03-15 02:00:00,Sangat Buruk
340,2013,3,15,3,151.0,124.0,11.0,66.0,1600.0,43.0,-1.9,1013.2,-2.9,0.0,WNW,1.3,Huairou,2013-03-15 03:00:00,Sangat Buruk
341,2013,3,15,4,152.0,121.0,11.0,63.0,1500.0,43.0,-2.0,1013.1,-3.4,0.0,NW,1.0,Huairou,2013-03-15 04:00:00,Sangat Buruk
342,2013,3,15,5,151.0,120.0,10.0,59.0,1500.0,43.0,-2.3,1012.9,-2.9,0.0,NW,0.9,Huairou,2013-03-15 05:00:00,Sangat Buruk
343,2013,3,15,6,147.0,115.0,9.0,57.0,1500.0,43.0,-2.3,1012.9,-3.3,0.0,NW,0.2,Huairou,2013-03-15 06:00:00,Sangat Buruk
344,2013,3,15,7,147.0,116.0,9.0,56.0,1600.0,43.0,-0.9,1013.3,-2.0,0.0,SSW,0.5,Huairou,2013-03-15 07:00:00,Sangat Buruk
345,2013,3,15,8,128.0,135.0,13.0,59.0,1800.0,43.0,2.6,1013.4,-2.1,0.0,WSW,0.0,Huairou,2013-03-15 08:00:00,Sangat Buruk
346,2013,3,15,9,137.0,171.0,43.0,80.0,2200.0,43.0,5.1,1012.6,-3.2,0.0,SE,0.9,Huairou,2013-03-15 09:00:00,Sangat Buruk
347,2013,3,15,10,138.0,171.0,43.0,80.0,1899.0,4.0,7.0,1011.6,-3.3,0.0,SSE,1.8,Huairou,2013-03-15 10:00:00,Sangat Buruk
348,2013,3,15,11,171.0,189.0,107.0,81.0,1600.0,18.0,8.6,1011.1,-3.0,0.0,SSE,1.5,Huairou,2013-03-15 11:00:00,Sangat Buruk
349,2013,3,15,12,199.0,209.0,112.0,80.0,1600.0,28.0,9.7,1010.0,-2.3,0.0,SSE,0.9,Huairou,2013-03-15 12:00:00,Sangat Buruk
350,2013,3,15,13,228.0,242.0,120.0,82.0,1600.0,41.0,10.5,1008.7,-2.2,0.0,E,2.1,Huairou,2013-03-15 13:00:00,Sangat Buruk
351,2013,3,15,14,265.0,278.0,120.0,95.0,1800.0,46.0,11.1,1008.3,-2.0,0.0,SSE,2.1,Huairou,2013-03-15 14:00:00,Sangat Buruk
352,2013,3,15,15,275.0,282.0,115.0,104.0,1800.0,58.0,10.9,1007.9,-1.5,0.0,SSW,1.2,Huairou,2013-03-15 15:00:00,Sangat Buruk
